"Data Source","World Development Indicators",

"Last Updated Date","2024-10-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Brazil","BRA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2578.42902491216","2717.00162738988","2811.62743306117","2746.51375008997","2758.86328946951","2746.25804166686","2850.90134598625","2892.6842447479","3095.22191072326","3304.85627138929","3558.85233348657","3866.38544006014","4224.19616113049","4699.43968925884","4962.92236615534","5097.70833229032","5489.98006420902","5626.71699634148","5768.42621601034","6014.86735299888","6415.63781307471","6001.64498975535","5914.56507751669","5613.61151866736","5788.08717052091","6110.35840131311","6433.49798224459","6528.62346899947","6399.48436752405","6479.069095695","6086.07755287989","6043.43263411812","5911.68702310619","6103.37721528216","6358.67878741759","6524.51885337322","6567.3524607614","6689.19937656168","6613.98318082927","6551.22667109972","6745.85777056386","6749.88160346537","6868.69590695211","6865.17325047655","7178.34748516711","7325.90355034829","7534.54250017952","7909.82524736396","8231.10037274506","8142.76104834465","8673.89838344205","8935.27731401951","9025.31399621852","9216.13227969168","9183.4597265639","8783.2154236384","8426.84322068885","8470.94060378721","8553.86590205122","8592.21120694388","8255.56801342826","8603.1522144281","8822.04504268033","9032.11361406338",
"Barbados","BRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6385.07618234204","6842.72585914289","7426.78621011059","7018.36081405267","7339.77961656812","8149.4792514033","8447.30231415467","9316.70472639725","9933.89449735413","10650.1779044218","11624.1497943453","12031.4720219864","12129.2751585917","12232.3530223102","11606.1368352508","11328.5285542092","11762.0688989892","12126.7963427947","12650.0132368971","13576.8119590219","14101.1839278596","13773.0605418013","13048.9673133375","13070.252919959","13500.0945828653","13614.9132714538","14284.4193881542","14638.4334334342","15145.242646243","15690.6532936892","15165.2820509875","14543.8487312963","13673.2415145411","13740.333786397","13978.2213306574","14227.61352523","14765.7878252257","15440.3779155821","15990.6737792895","16012.1197119994","16693.4345271238","16254.3373423781","16316.046096518","16605.9346629873","16777.2485758421","17377.9565573781","18368.2751182448","18679.7971930775","18716.0072324521","17701.9155868721","17251.3698330567","17069.9640475543","16983.6081135172","16720.0824564102","16672.519171747","17040.4176091311","17439.9080463518","17495.900406199","17334.2131377485","17369.5099699378","15163.667205885","14957.2347192467","16947.3822144798","17690.196482172",
"Brunei Darussalam","BRN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","43472.2337053609","42167.8268809833","49005.9950570554","52604.3087524594","54378.188290733","64531.8909523468","58110.1328118678","45105.9214117011","45364.2024790729","44077.3334367864","42863.0790508749","40810.3486286266","38372.6178035944","37843.1898506465","37010.2718262524","35445.4751443422","34722.5916974606","34762.2347541801","35424.5469847034","34621.7683295107","34827.3340381554","35515.8432525883","35690.9845831718","34377.8575776624","33445.12082804","33739.4937412866","33985.8154780123","34219.3105953449","34857.3931964509","35202.7890912753","34750.5736293603","34290.1107712521","35213.2184254304","34714.5402186574","33526.0026376697","32449.8303270739","32810.5036446723","33577.060427373","33456.2652923041","32341.8890079242","31155.7441054529","30681.4339698653","29601.0965040494","29695.8808249919","29437.8651779688","30313.4138627573","30401.843825384","29673.1658770638","28954.0640896097","29132.9468543775",
"Bhutan","BTN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","418.541082638893","415.910190473141","407.180320334999","399.784767397109","406.787126747929","380.574314364697","401.158805934855","418.746769869675","433.963368891575","440.060907531747","447.419974110724","498.997143145407","500.333532812274","535.764739614284","543.340151725683","548.473552817615","593.058311260695","743.219019841976","756.537424500895","789.563035041377","849.331264075231","832.058069344822","905.039362855062","967.509021019896","1014.59320892822","1073.44241530601","1112.18721126372","1151.87191519142","1197.48790759282","1261.73633622178","1268.05376209986","1324.82230414947","1425.80580414108","1499.10057893683","1539.15098233137","1612.81173557504","1678.64020798494","1925.09446652876","1988.59198113103","2116.69740524132","2342.93755177711","2509.77972510178","2609.08482130198","2624.17568021008","2746.08685416106","2899.22829354394","3115.58791206085","3197.74374711881","3283.77566749485","3448.4941900809","3075.88556526741","3191.30882868504","3336.37629915679","",
"Botswana","BWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","396.396022936149","412.265743719186","429.892339952098","444.885883662716","464.09616849979","483.59504144703","510.803293666558","537.449827418116","590.232257357247","674.768138488358","782.941710498566","965.710003546954","1176.54571658517","1360.64283750817","1406.87874527908","1449.49629067387","1523.27653634479","1620.5268916926","1760.24942933862","1876.64729771738","2000.66360841295","2083.9512350124","2245.48027477219","2450.36721449737","2566.71231149868","2654.13585360684","2772.31064752819","2997.25841115849","3464.09502152414","3794.93219493997","3931.73022592075","4105.29863318769","4105.76561154666","4065.48756598901","4097.30651586225","4271.47088591569","4410.38894425459","4667.8859110853","4585.67413124652","4922.3738968436","4917.23208888654","4831.78376206822","5030.2652160805","5171.54125291768","5219.41450446759","5360.01917590494","5700.21985600028","5913.06993071736","5982.66196430474","5031.98361361697","5428.29615842458","5684.35789175524","5566.68178544504","6067.99843683077","6291.27181141172","5869.73757890628","6166.23992710298","6287.83474936723","6418.70635422259","6485.56819794359","5810.89847606742","6398.01384782456","6641.56980740549","6708.03946124144",
"Central African Republic","CAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","583.648968011105","601.5881672512","568.562999452563","553.828340194447","554.278024733747","548.190290802574","540.134010034164","553.093221276461","548.253367873413","573.696584446321","574.063617706203","568.488723601313","557.29447635351","556.885485840387","580.709466743638","571.669762851224","593.776778049133","610.140243364448","611.277990943683","590.130146503661","557.877977651788","543.471230189675","579.087967503791","526.172596368677","569.570449533484","585.090482119641","598.857583355886","562.323381236797","562.977282124823","560.015098939387","531.386005186624","512.251839994438","464.335463318982","451.199935173444","458.654523583543","478.343894844851","447.350630664551","458.133835282113","466.634108539465","470.168358919745","445.803292984421","455.338380225211","461.498085646823","426.159580840432","442.015236050639","436.100265100646","447.808106503381","459.746066353429","459.562457200129","488.388025038458","500.529277355033","513.594266750323","534.883562611355","338.165705774485","338.700384843051","351.879754769554","362.218331167884","371.603131036313","378.263077805926","381.414046354948","375.216924073281","370.980373009536","364.690753380729","357.41141092809",
"Canada","CAN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","15432.4717832501","15605.5232231718","16455.7535157788","17007.690740283","17800.8641257816","18585.8814554728","19476.0270404506","19715.0936178811","20371.1440609775","21114.287049668","21428.9091562301","21642.5407785898","22573.5662845611","23799.6955335027","24257.8167998797","24275.8127521832","25369.4634276064","25960.6392190527","26663.7707119666","27384.677926987","27622.3733827823","28215.5308546984","26999.0790715116","27418.4916003319","28762.9721968164","29851.643282805","30183.4087849598","31001.1298424264","31951.5504814006","32116.9233356971","31700.5462697892","30654.3331377446","30563.3788184233","31032.7546013139","32074.1562430473","32595.4515181692","32801.3018549155","33867.0079131743","34894.6134280252","36391.5353258957","37906.8601153293","38200.4561131358","38921.6672955178","39270.0234544073","40108.758738975","41006.222931999","41663.5123054377","42106.8724267286","42067.5686998623","40376.4153677037","41164.3399062659","42043.6419607016","42320.6431282192","42851.1705330235","43643.2356474848","43594.1941045394","43551.3426018259","44339.3886692751","44907.3436837248","45100.2914903262","42366.1285192527","44359.6167266713","45227.1447354204","44388.4029989751",
"Central Europe and the Baltics","CEB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6723.43225447515","6007.75186928602","5726.0304867815","5741.0706289644","5953.74690080499","6289.72848370947","6589.99634289398","6755.04732241057","6947.75171492645","7091.75562397155","7414.04719516812","7698.37011267926","8028.87142198965","8383.32231320605","8897.30849677211","9369.40247525957","10012.7324168901","10696.6657653021","11157.5480217657","10786.9940966363","10981.6411387421","11394.5564252586","11515.0345377333","11616.6892973247","12015.4565911634","12528.0826430876","12905.9526304618","13597.8815401223","14298.5480218641","14877.710568059","14399.9831050402","15442.3018009896","16307.9844012834","16383.520643127",
"Switzerland","CHE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","39907.2639481954","42297.9647391899","43214.5155148746","44364.4660520594","45930.2929814822","46358.4508627756","47005.6873654843","47845.6267276155","48942.136513409","51120.4346605183","53989.1606711979","55895.3525411154","57246.1295143525","58558.1924717305","59091.0841439463","54811.3455176903","54351.7579349479","55863.5535186335","56087.045941721","57369.1431933375","59771.4492156252","60397.2730635793","59259.1607670029","59382.7014168699","60949.9323053047","62910.6581375252","63747.3357624833","64352.5553398685","65975.1065122222","68278.0620563222","70063.8516904882","68559.9381759437","67778.5474864057","67079.4643889041","67391.8443342897","67264.9112941914","67284.1091295952","68640.0744509045","70510.0254673626","71341.3428528522","73749.9388039148","74439.463600957","73824.3848823894","73254.952914928","74718.6836114474","76282.9839647849","78893.8077357762","81254.1700504637","82481.068036134","79585.5215942023","81315.4228645667","81874.3361860796","81964.8864216996","82479.9215356402","83394.3711423724","83806.4476003837","84611.0998479606","84967.5885484699","86756.6021294513","87123.6604363226","84637.0132313179","88520.3220012179","90057.0359422233","89942.537545472",
"Channel Islands","CHI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3288.60746837947","3389.61521440604","3454.39282439108","3584.3775536804","3605.62504951176","3571.1406726069","3900.11754719019","3969.8150754591","4040.8199344475","4128.26932527641","4133.49394459911","4448.73383393642","4333.31556939234","4050.6734954174","4081.86641524948","3499.08556462715","3577.59523318418","3891.83492149666","4128.36703336192","4409.94766295588","4693.44082285576","4927.62209209809","4321.82254494704","4047.01738947962","4153.70284975561","4257.6522479627","4419.17717906346","4631.29762497081","4892.34717965475","5291.71769146141","5380.31790088782","5706.52341028346","6242.32996648293","6550.9135478083","6777.65315953877","7277.56189356649","7666.98478435409","8125.95552843634","8359.87490225593","8238.30095198812","8549.07907277501","8720.91013452207","8902.83797477025","9226.15045327464","9744.32243851806","10212.7824998686","10725.0547635292","11169.2867807371","11477.0900930207","11232.8231190015","11770.7565803284","12380.0152958743","13014.5824913304","13316.0522954787","13418.9757682399","13567.3572174332","13642.0180926986","13612.9242460618","13904.1153384034","13743.8930417408","12725.2123430055","14027.3068772462","14235.3616274723","14247.7133480235",
"China","CHN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","238.21705203035","175.023681458057","163.907043816504","176.400455775723","203.687834198466","232.607206828111","250.304902689895","229.876274101003","214.770065975609","244.363964322402","283.585356324154","295.380170974801","299.190888197692","315.129663482987","315.816664008911","337.34411901999","326.949460515766","346.939156011528","381.099329479619","404.596632533815","430.855409784174","447.11978643739","480.311322412799","524.409363188157","596.201109056267","667.128541913215","716.105339985739","786.864881580592","861.193486641788","883.76415515026","905.032457182256","975.462915554045","1100.64611588261","1239.1293732409","1384.93015732283","1520.02946941719","1653.43378890759","1787.76697702905","1909.62232844399","2038.2064740575","2193.89686642215","2359.57238513523","2557.89161202627","2797.17665912283","3061.83317262874","3390.71615945044","3800.76579592591","4319.03139751247","4711.64344921263","5128.90412774381","5647.06872713954","6152.69687271855","6591.66249405644","7056.42309152349","7532.78530130172","8016.44559489998","8516.52874235572","9053.22872461936","9619.20947510677","10155.5108830542","10358.1699971792","11223.2553476968","11560.2421221334","12174.0041075641",
